employee_id,Nama,domisili,jenis_kelamin,date_of_birth,join_date,resign_date,marriage_stat,dependant,education,absent_90D,avg_time_work,departemen,position,income,total_komp,job_satisfaction,performance_rating,churn_status
EM6808,Restu Jailani,Kabupaten Bekasi,Perempuan,1982-06-22,2021-08-18,,Married,2,S1,0.0,9.2,Creative & Design,Senior,13036579.2695921,,4,3,0
EM14766,Sakura Widodo,Tangerang,Perempuan,1986-11-22,2021-10-15,,Married,2,S1,2.0,9.65,Service & Support,Junior,6091401.0,,1,3,0
EM4643,Lintang Hutapea,Tangerang,Perempuan,1978-08-11,2023-01-03,2023-05-31,Married,3,SLTA,0.0,9.6,Creative & Design,Senior,11960626.916166391,,3,3,0
EM6174,Laswi Oktaviani,Kabupaten Bogor,Perempuan,1969-07-28,2020-03-24,,Married,2,D2,2.0,9.05,Engineering & IT,Manager,7241396.993819079,,3,4,0
EM7787,Queen Hasanah,Kota Jakarta Utara,Laki-laki,1983-04-23,2022-10-03,,Married,1,D2,0.0,9.03,Creative & Design,Senior,9341645.709625864,2.0,3,3,0
EM14200,Kasusra Hutagalung,Kota Jakarta Timur,Perempuan,1972-11-24,2023-08-08,2024-02-06,Married,3,SLTA,13.0,9.44,Service & Support,Senior,13052542.028381478,,4,4,0
EM6564,Kartika Pratiwi,Kota Jakarta Utara,Perempuan,1994-09-01,2022-07-18,,Married,1,S1,4.0,9.68,Service & Support,Junior,5266774.0,,1,1,0
EM14406,Balijan Rahmawati,Kota Jakarta Timur,Laki-laki,1987-05-08,2022-05-15,,Married,3,S1,2.0,9.7,HR,Junior,6560455.0,,2,1,0
EM1672,Saadat Puspasari,Kabupaten Bekasi,Laki-laki,1990-08-11,2023-05-04,2023-10-22,Single,0,SLTA,1.0,9.74,Engineering & IT,Staff,2290512.0,,1,3,0
EM5223,Shania Laksmiwati,Tangerang,Perempuan,1984-06-17,2024-03-29,2024-09-09,Single,0,SLTA,4.0,9.67,Engineering & IT,Staff,2815343.0,,1,2,0
EM2601,Icha Kuswoyo,Tangerang,Perempuan,1972-08-31,2023-07-04,,Married,2,S1,3.0,9.45,Creative & Design,Senior,13108827.14059202,,3,3,0
EM4957,Cindy Nainggolan,Tangerang,Laki-laki,1999-08-30,2020-10-19,2023-12-31,Married,0,SLTA,12.0,9.04,Finance & Accounting,Staff,1823272.0,,3,2,0
EM4333,Emin Saptono,Tangerang,Laki-laki,1989-07-05,2023-05-05,,Married,0,S1,2.0,9.88,Service & Support,Junior,5566370.0,,1,3,0
EM14653,Jinawi Pudjiastuti,Tangerang,Perempuan,1970-03-06,2021-11-01,,Married,1,S1,0.0,9.3,Creative & Design,Senior,13750542.224146465,,3,3,0
EM0734,Darimin Samosir,Kota Depok,Laki-laki,2000-09-08,2021-08-07,2024-08-26,Single,0,SLTA,7.0,9.47,Operations,Staff,1102748.0,1.0,2,2,0
EM0331,Anom Hartati,Kota Jakarta Utara,Laki-laki,1972-12-13,2023-12-06,,Married,0,S1,4.0,9.32,Marketing,Senior,11338774.00967832,,3,4,0
EM7872,Eluh Hidayat,Kota Jakarta Selatan,Laki-laki,1972-06-15,2020-05-10,,Married,0,D2,1.0,9.17,Creative & Design,Manager,8345087.881796858,,3,3,0
EM0735,Ade Yuliarti,Kota Jakarta Timur,Laki-laki,1974-12-18,2021-08-07,,Married,1,S1,5.0,9.32,Marketing,Manager,12822917.83701071,1.0,4,3,0
EM13198,Vivi Firmansyah,Kota Bekasi,Perempuan,1971-02-09,2020-04-04,,Married,3,S1,2.0,9.75,Corporate Strategy & Communications,Manager,12051178.116224067,,4,3,0
EM11995,Kemba Nurdiyanti,Kabupaten Bekasi,Laki-laki,1985-04-05,2023-01-11,2023-05-03,Married,1,D1,4.0,9.7,Service & Support,Staff,3722792.0,,2,2,0
EM10848,Kamidin Mansur,Kota Depok,Perempuan,1991-12-13,2023-02-14,2023-05-16,Married,1,SLTA,10.0,9.42,Finance & Accounting,Staff,2551221.0,,1,3,0
EM8812,Mila Nasyidah,Kota Jakarta Selatan,Laki-laki,1997-11-21,2022-08-01,,Married,0,S1,2.0,9.37,Service & Support,Junior,5493765.0,,3,3,0
EM10798,Upik Riyanti,Kota Jakarta Timur,Perempuan,1974-02-16,2020-09-13,,Married,2,S1,1.0,9.31,Creative & Design,Manager,12302526.784591671,,3,4,0
EM14793,Calista Maheswara,Kabupaten Bekasi,Laki-laki,1996-05-09,2024-10-16,,Divorce,0,S1,1.0,9.7,Operations,Junior,5878090.0,,1,2,1
EM2465,Pandu Anggraini,Kota Jakarta Pusat,Laki-laki,1982-06-16,2020-01-17,2023-02-09,Married,1,SLTA,14.0,9.56,HR,Senior,11199154.883536194,,3,3,0
EM14083,Bambang Hutasoit,Kabupaten Bekasi,Perempuan,1987-08-05,2023-06-27,2024-06-14,Married,3,SLTA,5.0,9.57,Finance & Accounting,Staff,2119306.0,,1,3,0
EM10792,Harsanto Siregar,Kota Jakarta Selatan,Laki-laki,1978-02-21,2024-08-15,,Married,6,S1,1.0,9.08,Creative & Design,Senior,15867605.955538351,,3,4,1
EM14777,Suci Nasyidah,Kota Jakarta Selatan,Perempuan,1994-11-18,2021-10-09,,Single,0,S1,1.0,9.06,Finance & Accounting,Junior,5892189.0,1.0,2,1,0
EM14448,Dartono Hutagalung,Kota Jakarta Selatan,Perempuan,1988-01-10,2024-09-18,,Married,2,D1,6.0,9.29,Finance & Accounting,Staff,4543729.0,,2,2,1
EM1129,Atma Wacana,Tangerang,Laki-laki,1991-04-06,2021-09-12,,Married,2,D1,6.0,9.08,Operations,Staff,4911763.0,,1,1,0
EM4992,Omar Safitri,Kota Jakarta Timur,Laki-laki,1999-10-26,2023-02-23,2024-01-04,Single,0,D2,1.0,9.65,Service & Support,Staff,4868827.0,1.0,3,1,0
EM3274,Johan Napitupulu,Kota Jakarta Pusat,Laki-laki,1985-04-28,2022-02-01,,Married,2,D1,3.0,9.23,Finance & Accounting,Staff,4221767.0,,3,3,0
EM3883,Salimah Winarsih,Kota Bogor,Laki-laki,1997-12-10,2023-01-24,2023-06-07,Married,1,D1,3.0,9.21,Finance & Accounting,Staff,3805113.0,,3,3,0
EM9490,Queen Nasyidah,Kota Depok,Laki-laki,1973-03-19,2022-05-22,2023-02-07,Married,0,D2,3.0,9.72,Engineering & IT,Senior,7493067.764109648,,3,3,0
EM14944,Danuja Wibowo,Tangerang,Perempuan,1999-03-19,2022-10-16,,Single,0,S1,3.0,9.7,HR,Junior,6019125.0,1.0,2,3,0
EM14117,Alika Handayani,Kota Jakarta Utara,Laki-laki,1975-04-09,2023-10-13,2024-02-16,Divorce,1,SLTA,12.0,9.1,Corporate Strategy & Communications,Senior,10016838.770448104,,4,3,0
EM6395,Gatot Damanik,Kota Jakarta Timur,Perempuan,1992-04-21,2020-02-06,2024-05-20,Married,2,SLTA,12.0,9.51,Marketing,Staff,1250091.0,,1,2,0
EM0429,Jaka Rajasa,Kota Bogor,Laki-laki,1998-10-31,2023-12-04,2024-04-01,Married,1,SLTA,6.0,9.32,Corporate Strategy & Communications,Staff,2638215.0,,3,2,0
EM1065,Hafshah Oktaviani,Kota Bekasi,Perempuan,1996-04-29,2023-03-13,,Single,0,S1,0.0,9.69,Marketing,Junior,5288982.0,,1,1,0
EM4930,Rusman Rajata,Kabupaten Bogor,Laki-laki,1988-07-29,2023-08-22,2024-01-18,Married,3,D1,1.0,9.04,Finance & Accounting,Staff,3146511.0,,2,1,0
EM1120,Daruna Kurniawan,Tangerang,Perempuan,1994-09-03,2023-08-28,2024-07-21,Single,0,SLTA,13.0,9.79,Corporate Strategy & Communications,Staff,1629020.0,,2,3,0
EM3397,Jamal Hastuti,Kota Jakarta Selatan,Laki-laki,1986-05-12,2020-02-21,,Married,3,S1,2.0,9.29,Service & Support,Junior,5721616.0,,1,3,0
EM14964,Perkasa Usada,Tangerang,Perempuan,1974-04-07,2022-10-24,,Married,3,D1,3.0,9.8,Finance & Accounting,Manager,7490617.155295043,,4,3,0
EM14953,Laras Utama,Kota Jakarta Timur,Perempuan,1994-02-05,2020-11-01,,Single,0,S1,1.0,9.9,Service & Support,Junior,5816547.0,,1,1,0
EM3529,Darman Samosir,Kabupaten Bekasi,Laki-laki,1994-09-14,2023-03-21,2023-09-12,Married,1,SLTA,7.0,9.13,Service & Support,Staff,2694431.0,,3,3,0
EM7971,Bakianto Prakasa,Kota Jakarta Selatan,Laki-laki,1973-09-22,2023-01-24,,Married,2,S1,3.0,9.03,Creative & Design,Manager,11209229.520980276,,3,3,0
EM10105,Hasna Dabukke,Kota Depok,Perempuan,1975-07-28,2023-08-14,,Married,1,D3,1.0,9.22,Finance & Accounting,Senior,8839288.989731675,,3,3,0
EM11807,Arsipatra Mandasari,Kota Jakarta Pusat,Laki-laki,1992-06-08,2022-05-23,,Married,3,S1,4.0,9.16,Engineering & IT,Junior,5088746.0,,1,3,0
EM9951,Zelda Prakasa,Kota Jakarta Selatan,Laki-laki,1986-09-20,2022-04-04,,Married,3,S1,3.0,9.26,Service & Support,Junior,5419727.0,,2,3,0
EM6004,Oman Iswahyudi,Kabupaten Bekasi,Laki-laki,1992-01-19,2024-10-30,,Married,2,S1,1.0,9.44,Corporate Strategy & Communications,Junior,5912581.0,,2,1,1
EM2983,Irsad Prasasta,Kepulauan Seribu,Laki-laki,1979-06-28,2021-10-10,,Married,3,SLTA,9.0,9.87,Operations,Manager,14136042.524521938,,3,4,0
EM11871,Limar Yolanda,Kota Jakarta Timur,Laki-laki,1974-11-07,2021-11-09,,Married,2,SLTA,10.0,9.71,Marketing,Manager,11899217.7057994,,3,4,0
EM11640,Dinda Putra,Tangerang,Perempuan,1997-04-10,2022-11-28,,Married,1,S1,3.0,9.8,Creative & Design,Junior,5004384.0,,3,2,0
EM0526,Hesti Rajasa,Kota Jakarta Barat,Perempuan,1969-01-19,2021-09-20,,Married,1,D1,0.0,9.42,Engineering & IT,Manager,10766254.520892244,,3,4,0
EM14687,Kadir Hasanah,Kota Jakarta Pusat,Laki-laki,1991-02-19,2024-10-17,,Married,1,S1,0.0,9.79,Marketing,Junior,6460664.0,,3,1,1
EM1809,Garan Pradipta,Tangerang,Laki-laki,1972-08-15,2023-08-08,,Divorce,1,S1,4.0,9.59,HR,Senior,12654070.705388214,,4,4,0
EM2650,Puput Halim,Kota Depok,Perempuan,1990-09-19,2023-12-04,2024-03-16,Married,1,D1,8.0,9.86,HR,Staff,3942698.0,1.0,3,3,0
EM8739,Keisha Maulana,Kabupaten Bekasi,Laki-laki,1992-11-09,2021-01-03,,Married,1,S1,1.0,9.41,HR,Junior,6105649.0,,2,1,0
EM0864,Indra Damanik,Kota Bekasi,Perempuan,1997-10-16,2020-09-04,,Married,1,D2,0.0,9.47,Creative & Design,Staff,4863337.0,1.0,1,1,0
EM5351,Harja Najmudin,Kabupaten Bekasi,Perempuan,1999-03-17,2021-03-07,2024-05-09,Married,0,SLTA,8.0,9.48,Engineering & IT,Staff,2071037.0,,2,2,0
EM5714,Gading Mangunsong,Kota Jakarta Pusat,Perempuan,1981-03-03,2021-01-09,,Married,3,S1,2.0,9.59,Engineering & IT,Senior,11206248.731745943,,3,3,0
EM7684,Hani Laksita,Kabupaten Bekasi,Laki-laki,1992-09-11,2024-10-24,,Married,2,S1,0.0,9.07,Service & Support,Junior,6783697.0,1.0,1,1,1
EM2299,Utama Januar,Kepulauan Seribu,Perempuan,1990-08-01,2020-08-14,2023-10-30,Married,1,D1,8.0,9.2,Service & Support,Staff,3637137.0,,1,1,0
EM9989,Bakiman Habibi,Tangerang,Laki-laki,1976-09-22,2020-08-25,,Married,2,D2,2.0,9.28,Service & Support,Manager,10383132.958542269,,3,3,0
EM2630,Sabri Mansur,Kabupaten Bogor,Laki-laki,1988-10-02,2023-10-03,,Married,1,D2,4.0,9.08,Service & Support,Staff,4489412.0,,3,3,0
EM2690,Raisa Manullang,Kota Jakarta Selatan,Perempuan,1982-10-09,2023-06-07,2023-11-13,Married,1,SLTA,6.0,9.11,Corporate Strategy & Communications,Senior,11645455.100365069,,4,4,0
EM4663,Ian Haryanti,Kota Bogor,Laki-laki,1986-11-26,2023-03-07,2023-09-21,Married,0,D1,8.0,9.49,Operations,Staff,3701126.0,,2,2,0
EM10453,Tantri Lailasari,Kota Jakarta Utara,Laki-laki,1981-05-12,2021-08-07,,Married,3,S1,1.0,9.35,Service & Support,Senior,12053608.175739134,,3,3,0
EM6011,Among Saputra,Tangerang,Laki-laki,1988-08-12,2023-11-24,2024-10-02,Single,0,D1,8.0,9.87,Marketing,Staff,3975123.0,1.0,3,1,0
EM15469,Maryadi Kuswandari,Kota Jakarta Selatan,Laki-laki,1988-02-20,2022-10-30,,Married,1,S1,3.0,9.74,Creative & Design,Junior,5648859.0,,3,1,0
EM0519,Lantar Pradana,Kota Depok,Perempuan,1985-06-06,2024-09-11,,Married,1,S1,3.0,9.89,Marketing,Junior,5910831.0,,3,3,1
EM2718,Luthfi Suartini,Kabupaten Bekasi,Laki-laki,1994-03-28,2023-08-03,,Married,2,S1,2.0,9.0,Finance & Accounting,Junior,5227443.0,1.0,1,3,0
EM5448,Febi Siregar,Kota Jakarta Timur,Laki-laki,1985-02-04,2020-11-14,,Married,2,D1,5.0,9.12,Marketing,Staff,3895952.0,,3,2,0
EM15689,Martaka Nasyidah,Tangerang,Perempuan,1975-05-25,2021-10-29,,Married,2,S1,1.0,9.01,Finance & Accounting,Manager,13491617.546704106,,4,4,0
EM6094,Garda Padmasari,Kota Jakarta Timur,Perempuan,1988-03-16,2020-07-27,,Married,0,D2,7.0,9.64,Corporate Strategy & Communications,Staff,4397180.0,1.0,2,1,0
EM7420,Drajat Fujiati,Kabupaten Bekasi,Perempuan,1985-09-13,2023-08-22,2024-06-02,Married,3,SLTA,0.0,9.44,Marketing,Staff,1163315.0,,3,1,0
EM7897,Marwata Nasyidah,Kota Jakarta Selatan,Laki-laki,1988-03-15,2022-07-24,,Married,1,S1,3.0,9.45,Operations,Junior,5473353.0,,1,1,0
EM1744,Jagaraga Mustofa,Kabupaten Bogor,Laki-laki,1969-09-22,2022-11-03,,Married,2,D2,2.0,9.66,Creative & Design,Senior,10223425.962705282,,3,4,0
EM10179,Luwes Tamba,Tangerang,Laki-laki,1977-09-07,2024-04-11,,Married,4,D1,5.0,9.46,Creative & Design,Manager,9054660.969532749,,3,4,0
EM13013,Laila Kusumo,Tangerang,Laki-laki,1984-04-13,2023-10-09,2024-03-04,Married,0,SLTA,,9.62,Engineering & IT,Staff,1391428.0,,2,1,0
EM14282,Adhiarja Rahimah,Kabupaten Bogor,Laki-laki,1978-11-10,2023-04-15,2023-10-27,Married,4,D1,3.0,9.17,Corporate Strategy & Communications,Senior,8239400.374604026,,3,3,0
EM9875,Yance Sihotang,Kota Jakarta Barat,Laki-laki,1994-04-08,2020-07-24,2023-09-15,Married,0,SLTA,9.0,9.82,Creative & Design,Staff,2453622.0,,1,1,0
EM10108,Zelda Napitupulu,Kota Bogor,Perempuan,1987-02-15,2023-09-05,,Married,2,S1,2.0,9.56,Engineering & IT,Junior,5075739.0,,1,3,0
EM2045,Laila Safitri,Kabupaten Bekasi,Perempuan,1969-03-01,2020-06-03,,Married,1,S1,2.0,9.47,Creative & Design,Manager,10786332.081458932,,4,3,0
EM4602,Ega Oktaviani,Tangerang,Laki-laki,1978-12-16,2023-09-14,,Married,2,D3,3.0,9.67,Corporate Strategy & Communications,Manager,10422702.14708871,,4,4,0
EM6231,Ilyas Novitasari,Kota Jakarta Selatan,Laki-laki,1974-03-12,2022-10-12,2023-04-06,Married,3,SLTA,9.0,9.56,Operations,Senior,13794496.301950514,,4,3,0
EM3649,Kacung Novitasari,Kota Jakarta Pusat,Perempuan,1981-05-01,2022-03-30,,Married,2,S1,2.0,9.14,Finance & Accounting,Manager,13381323.43085404,2.0,3,4,0
EM3911,Febi Rahmawati,Kepulauan Seribu,Perempuan,1976-01-16,2023-05-16,,Married,0,S1,1.0,9.46,Service & Support,Senior,12711106.252875676,,4,4,0
EM6213,Nadia Situmorang,Kabupaten Bogor,Perempuan,1980-05-07,2021-08-18,,Married,2,SLTA,12.0,9.3,Creative & Design,Manager,11740603.454380644,,3,3,0
EM15126,Arta Putra,Kota Jakarta Pusat,Perempuan,1992-11-16,2023-11-04,,Married,2,S1,0.0,9.05,Operations,Junior,8126812.0,,3,2,0
EM14510,Cahyono Mangunsong,Kota Jakarta Barat,Perempuan,1994-09-02,2021-02-03,,Married,2,S1,1.0,9.04,Creative & Design,Senior,7497958.0,,3,3,0
EM15475,Dalimin Hartati,Kota Jakarta Selatan,Perempuan,1983-08-16,2024-10-14,,Married,5,S1,3.0,9.57,Creative & Design,Senior,12750690.34288462,,4,3,1
EM5576,Maryadi Mustofa,Kabupaten Bogor,Laki-laki,1994-09-01,2024-10-30,,Married,1,S1,0.0,9.88,Finance & Accounting,Junior,6358108.0,,3,1,1
EM5598,Oni Hardiansyah,Tangerang,Perempuan,1992-06-03,2020-01-02,2024-01-30,Married,2,SLTA,4.0,9.06,HR,Staff,1960564.0,,1,1,0
EM7386,Asmuni Pratiwi,Kabupaten Bogor,Laki-laki,1975-05-22,2020-05-30,,Married,2,D3,4.0,9.39,Finance & Accounting,Manager,9618053.342401251,,3,3,0
EM11741,Tina Mustofa,Kota Jakarta Timur,Laki-laki,1981-07-20,2022-10-24,2023-01-25,Married,3,D2,3.0,9.4,HR,Senior,6575573.059508183,,4,3,0
EM12184,Kajen Salahudin,Kota Jakarta Selatan,Laki-laki,1998-01-22,2020-07-04,2023-08-18,Married,1,SLTA,0.0,9.55,HR,Staff,2080768.0,,1,2,0
EM9189,Yuliana Nainggolan,Tangerang,Perempuan,2000-05-25,2020-09-21,2023-11-03,Married,0,SLTA,11.0,9.61,Creative & Design,Staff,2122428.0,,1,2,0
EM5941,Cinta Sihombing,Kota Jakarta Timur,Laki-laki,1974-12-08,2024-07-04,,Married,2,D1,7.0,9.66,Engineering & IT,Manager,6355272.038406884,,3,3,0
EM7129,Nilam Kuswandari,Kota Jakarta Selatan,Perempuan,1996-06-12,2021-03-13,,Married,0,S1,3.0,9.79,Marketing,Junior,5799236.0,,3,2,0
EM12435,Elisa Safitri,Kota Jakarta Selatan,Perempuan,1970-04-14,2020-06-05,,Married,2,S1,6.0,9.24,Corporate Strategy & Communications,Senior,13173514.629314382,,4,4,0
EM10080,Salman Permadi,Kota Depok,Laki-laki,1972-12-07,2021-06-19,,Married,2,D2,8.0,9.27,Corporate Strategy & Communications,Senior,7111342.484072726,,3,3,0
EM5498,Darmanto Habibi,Kabupaten Bogor,Laki-laki,1978-11-04,2023-03-30,2023-08-15,Married,2,SLTA,8.0,9.51,Service & Support,Senior,6208892.170523398,,4,4,0
EM1473,Garda Sudiati,Kabupaten Bekasi,Perempuan,1988-10-13,2023-09-04,2024-01-18,Married,3,D3,2.0,9.51,Service & Support,Staff,3895573.0,,3,1,0
EM5261,Mursinin Yuliarti,Kota Jakarta Timur,Laki-laki,1977-07-07,2020-07-17,2023-09-30,Married,2,SLTA,7.0,9.43,Service & Support,Senior,14958241.674664585,,3,3,0
EM10183,Ajimat Tamba,Kabupaten Bekasi,Laki-laki,1998-05-04,2020-05-02,2024-07-06,Single,0,SLTA,0.0,9.69,Operations,Staff,1355170.0,,2,3,0
EM12919,Jaka Sitorus,Kota Jakarta Timur,Laki-laki,1996-08-25,2023-11-02,,Married,1,S1,0.0,9.87,Operations,Junior,6293267.0,,3,1,0
EM2817,Kusuma Hardiansyah,Tangerang,Perempuan,1994-09-13,2020-06-08,2024-08-26,Married,2,SLTA,9.0,9.15,HR,Staff,2047980.0,,3,1,0
EM5566,Makuta Maryadi,Kota Jakarta Timur,Laki-laki,1998-03-19,2023-09-27,2024-03-04,Married,1,SLTA,0.0,9.31,Service & Support,Staff,2590616.0,1.0,2,3,0
EM10001,Eka Melani,Kota Jakarta Utara,Perempuan,1995-04-07,2022-10-16,,Single,0,S1,3.0,9.11,Operations,Junior,5891797.0,,2,2,0
EM9911,Virman Prayoga,Tangerang,Perempuan,1991-04-17,2020-11-14,,Married,2,S1,3.0,9.82,Engineering & IT,Junior,7010548.0,,3,3,0
EM14987,Olga Rahmawati,Kota Bogor,Laki-laki,1989-11-01,2024-10-03,,Divorce,0,D1,1.0,9.67,Service & Support,Staff,4774671.0,,1,1,1
EM2727,Gadang Laksita,Kota Depok,Laki-laki,1976-02-28,2021-08-23,,Divorce,2,SLTA,3.0,9.41,Engineering & IT,Manager,13359640.60943693,,3,3,0
EM10678,Wani Utama,Tangerang,Laki-laki,1992-06-06,2023-09-01,2024-02-21,Married,2,D1,6.0,9.2,Finance & Accounting,Staff,4013831.0,,3,2,0
EM2902,Bakianto Sihombing,Tangerang,Perempuan,1986-04-12,2021-02-10,,Single,0,S1,3.0,9.38,Creative & Design,Junior,5500795.0,,1,1,0
EM2079,Labuh Damanik,Kota Jakarta Selatan,Laki-laki,1998-10-27,2023-09-18,,Married,0,D3,4.0,9.22,Operations,Staff,4210351.0,,3,3,0
EM4841,Irsad Andriani,Kota Depok,Perempuan,1973-02-14,2020-10-21,,Married,3,SLTA,9.0,9.08,Marketing,Manager,14232806.864680812,,3,3,0
EM0941,Tomi Wastuti,Kota Bekasi,Laki-laki,1987-03-01,2023-04-28,2024-02-29,Married,2,SLTA,2.0,9.1,Corporate Strategy & Communications,Staff,2014378.0,2.0,1,1,0
EM0238,Bancar Rahmawati,Kota Depok,Laki-laki,1985-08-10,2020-03-10,,Married,2,D1,0.0,9.02,Creative & Design,Staff,3679446.0,,2,1,0
EM5633,Fitria Hasanah,Kota Jakarta Barat,Perempuan,1977-01-17,2021-05-25,2024-07-06,Married,3,SLTA,5.0,9.31,Service & Support,Senior,14378860.04016815,,3,4,0
EM0330,Prabawa Palastri,Tangerang,Perempuan,1972-03-14,2023-12-01,2024-04-02,Divorce,2,SLTA,15.0,9.22,HR,Senior,9838762.686108446,,3,4,0
EM12734,Gabriella Natsir,Kota Bogor,Perempuan,1995-03-17,2020-08-18,,Married,0,SLTA,0.0,9.73,Operations,Staff,1220964.0,,1,3,0
EM8046,Irwan Halimah,Kota Jakarta Selatan,Perempuan,1987-06-25,2023-09-26,2024-02-23,Married,1,SLTA,6.0,9.88,Creative & Design,Staff,2406527.0,1.0,1,1,0
EM11491,Cakrawangsa Mangunsong,Kota Jakarta Timur,Laki-laki,1972-08-28,2024-09-04,,Married,3,D1,4.0,9.15,HR,Manager,10238568.264308702,,3,3,1
EM6021,Elvin Purwanti,Kota Jakarta Pusat,Laki-laki,1972-05-04,2021-12-11,,Married,3,S1,2.0,9.68,Service & Support,Senior,11389706.754717875,1.0,3,4,0
EM2288,Violet Mandasari,Tangerang,Laki-laki,1981-12-16,2024-07-20,,Married,2,D3,8.0,9.25,Engineering & IT,Senior,7120082.41692379,,3,4,0
EM7756,Bambang Sitompul,Tangerang,Laki-laki,1996-01-10,2020-07-26,2024-01-26,Married,1,SLTA,3.0,9.14,Service & Support,Staff,1699757.0,,2,2,0
EM3784,Citra Hutasoit,Kabupaten Bogor,Perempuan,1990-05-15,2023-03-16,,Married,2,S1,1.0,9.36,Operations,Junior,5981158.0,,3,2,0
EM15534,Kamila Iswahyudi,Tangerang,Laki-laki,1997-09-20,2022-10-15,,Married,0,S1,0.0,9.72,Corporate Strategy & Communications,Junior,5557668.0,,2,3,0
EM12143,Daruna Nashiruddin,Kota Jakarta Utara,Perempuan,1991-10-30,2020-02-28,,Married,0,S1,1.0,9.69,Operations,Junior,7903550.0,,1,1,0
EM15685,Amalia Aryani,Kota Jakarta Utara,Laki-laki,1991-01-01,2023-10-15,,Married,0,S1,2.0,9.53,Creative & Design,Junior,5213979.0,,2,3,0
EM7255,Betania Pratiwi,Kota Jakarta Timur,Laki-laki,1983-01-09,2020-04-13,2023-08-30,Married,0,SLTA,0.0,9.73,Marketing,Senior,11602474.162486706,,3,3,0
EM2866,Karimah Saputra,Kota Jakarta Timur,Perempuan,1995-07-14,2023-10-23,2024-03-18,Married,1,D2,7.0,9.86,Corporate Strategy & Communications,Staff,3679161.0,,2,1,0
EM5655,Samsul Firgantoro,Tangerang,Laki-laki,1991-07-18,2020-07-21,,Married,2,S1,2.0,9.52,HR,Junior,5497468.0,,1,2,0
EM15221,Jais Prasetya,Kota Jakarta Selatan,Laki-laki,1990-04-02,2022-10-24,,Married,0,SLTA,2.0,9.05,Creative & Design,Staff,2984092.0,,3,3,0
EM5507,Rahmi Oktaviani,Tangerang,Perempuan,1971-04-11,2023-05-12,,Married,1,S1,3.0,9.04,Marketing,Manager,13509961.406636324,,3,4,0
EM6635,Galar Saragih,Kabupaten Bekasi,Laki-laki,1981-06-16,2023-03-06,,Married,2,SLTA,6.0,9.63,HR,Manager,10016896.555134892,,3,4,0
EM8272,Titin Nasyiah,Kabupaten Bekasi,Perempuan,1982-06-07,2020-11-16,,Married,3,S1,1.0,9.59,Service & Support,Manager,18338965.929403383,,4,3,0
EM14251,Cahyanto Purwanti,Tangerang,Laki-laki,1979-08-04,2023-01-06,,Married,2,S1,4.0,9.39,Corporate Strategy & Communications,Senior,11519252.17693458,,4,4,0
EM9368,Laila Mulyani,Kabupaten Bogor,Laki-laki,1989-02-25,2022-05-15,,Married,2,S1,0.0,9.75,Engineering & IT,Junior,5000135.0,,2,3,0
EM9752,Kala Fujiati,Tangerang,Laki-laki,1999-01-26,2024-08-23,2024-10-31,Single,0,D1,6.0,9.62,Creative & Design,Staff,4896334.0,,3,1,0
EM11153,Danuja Rajata,Kabupaten Bekasi,Laki-laki,1996-09-01,2023-09-14,2024-01-09,Single,0,D2,2.0,9.42,Corporate Strategy & Communications,Staff,4088369.0,,3,1,0
EM14151,Martaka Marpaung,Kota Jakarta Utara,Laki-laki,1971-11-06,2022-02-01,,Married,0,D3,4.0,9.42,Service & Support,Manager,8046483.90243633,,4,3,0
EM15008,Paulin Simbolon,Kota Jakarta Timur,Laki-laki,1972-10-10,2022-10-01,,Married,0,D3,3.0,9.45,Operations,Senior,9657424.893097969,,3,3,0
EM9053,Nalar Ramadan,Kabupaten Bekasi,Laki-laki,2001-01-08,2024-09-07,2024-10-31,Single,0,SLTA,1.0,9.51,Engineering & IT,Staff,1765323.0,,3,2,0
EM10219,Eva Mangunsong,Kota Jakarta Barat,Perempuan,1997-11-10,2021-08-01,,Married,0,S1,7.0,9.11,Engineering & IT,Junior,5198016.0,,2,2,0
EM8122,Rusman Hutapea,Tangerang,Laki-laki,1978-11-13,2020-06-20,,Married,2,S1,0.0,9.66,Operations,Manager,17781870.933827575,1.0,4,3,0
EM8572,Wadi Nasyiah,Tangerang,Laki-laki,1982-06-10,2022-08-01,,Divorce,1,D1,0.0,9.83,HR,Senior,7931825.692853576,,4,3,0
EM13403,Rachel Halim,Kabupaten Bekasi,Laki-laki,1980-01-29,2022-01-11,,Married,4,D2,1.0,9.16,Marketing,Senior,9008888.767906647,1.0,4,3,0
EM6437,Gading Salahudin,Kepulauan Seribu,Perempuan,2001-09-04,2020-07-01,,Single,0,S1,0.0,9.85,Marketing,Junior,7154295.0,,3,2,0
EM5621,Hadi Marbun,Kota Jakarta Timur,Perempuan,1981-09-01,2022-04-11,,Married,3,S1,0.0,9.76,Marketing,Senior,11077732.039158463,,3,4,0
EM15094,Pandu Prasasta,Kabupaten Bogor,Laki-laki,1980-08-03,2024-10-10,,Married,1,S1,0.0,9.73,Marketing,Senior,14086445.576795451,,3,3,1
EM8280,Wage Widodo,Kota Jakarta Selatan,Perempuan,1970-04-21,2021-09-06,,Divorce,0,D2,6.0,9.47,HR,Senior,8376894.425087792,,3,4,0
EM0921,Mustofa Haryanto,Kota Depok,Perempuan,1977-09-12,2021-02-13,,Married,3,S1,2.0,9.69,Creative & Design,Manager,12574991.17742161,,4,4,0
